age,workclass,education,education.num,marital.status,occupation,sex,capital.gain,capital.loss,hours.per.week,native.country,income
28,Local-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Male,0,2002,40,England,<=50K
26,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,0,2002,40,United-States,<=50K
59,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,2002,50,United-States,<=50K
47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,2002,30,United-States,<=50K
26,?,Bachelors,13,Married-civ-spouse,?,Male,0,2002,40,United-States,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,2002,60,United-States,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Female,0,2002,40,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,2002,55,United-States,<=50K
30,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Male,0,2002,40,United-States,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,2002,40,United-States,<=50K
34,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,2002,40,United-States,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,2002,40,United-States,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Sales,Male,0,2002,45,United-States,<=50K
47,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Transport-moving,Male,0,2002,45,United-States,<=50K
19,?,HS-grad,9,Never-married,?,Male,0,2001,40,United-States,<=50K
30,Private,HS-grad,9,Never-married,Adm-clerical,Male,0,2001,42,United-States,<=50K
20,Private,HS-grad,9,Never-married,Other-service,Male,0,2001,40,United-States,<=50K
42,Federal-gov,Masters,14,Divorced,Adm-clerical,Male,0,2001,60,United-States,<=50K
31,Private,11th,7,Never-married,Craft-repair,Male,0,2001,40,United-States,<=50K
33,Private,Bachelors,13,Never-married,Handlers-cleaners,Male,0,2001,40,United-States,<=50K
25,Private,Assoc-acdm,12,Never-married,Tech-support,Female,0,2001,30,United-States,<=50K
20,Private,HS-grad,9,Never-married,Other-service,Male,0,2001,40,United-States,<=50K
23,Private,HS-grad,9,Never-married,Adm-clerical,Male,0,2001,40,United-States,<=50K
55,?,HS-grad,9,Separated,?,Female,0,2001,40,United-States,<=50K
41,Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Male,0,2001,50,United-States,<=50K
54,Self-emp-not-inc,HS-grad,9,Widowed,Craft-repair,Male,0,2001,35,United-States,<=50K
25,Private,HS-grad,9,Never-married,Craft-repair,Male,0,2001,50,United-States,<=50K
19,Private,Some-college,10,Never-married,Adm-clerical,Female,0,2001,40,United-States,<=50K
24,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,2001,37,United-States,<=50K
56,Federal-gov,Bachelors,13,Never-married,Transport-moving,Male,0,2001,65,United-States,<=50K
21,Local-gov,Some-college,10,Never-married,Other-service,Female,0,2001,40,United-States,<=50K
34,Private,HS-grad,9,Never-married,Machine-op-inspct,Male,0,2001,40,United-States,<=50K
19,Private,HS-grad,9,Never-married,Adm-clerical,Male,0,2001,40,United-States,<=50K
21,?,Some-college,10,Never-married,?,Male,0,2001,45,United-States,<=50K
48,Private,HS-grad,9,Separated,Adm-clerical,Female,0,2001,40,United-States,<=50K
34,Private,Bachelors,13,Never-married,Other-service,Male,0,2001,40,United-States,<=50K
31,Private,HS-grad,9,Never-married,Farming-fishing,Male,0,2001,40,United-States,<=50K
36,Private,HS-grad,9,Never-married,Other-service,Female,0,2001,40,United-States,<=50K
27,Private,HS-grad,9,Never-married,Other-service,Male,0,1980,40,United-States,<=50K
27,Private,Some-college,10,Never-married,Craft-repair,Male,0,1980,40,Philippines,<=50K
35,Private,Bachelors,13,Divorced,Sales,Female,0,1980,65,United-States,<=50K
31,Self-emp-not-inc,Bachelors,13,Married-spouse-absent,Exec-managerial,Male,0,1980,60,United-States,<=50K
27,Federal-gov,HS-grad,9,Never-married,Craft-repair,Male,0,1980,40,United-States,<=50K
28,Local-gov,Assoc-acdm,12,Never-married,Adm-clerical,Female,0,1980,40,United-States,<=50K
42,Private,HS-grad,9,Divorced,Transport-moving,Male,0,1980,46,United-States,<=50K
44,Private,Some-college,10,Separated,Exec-managerial,Male,0,1980,45,England,<=50K
41,Private,Bachelors,13,Divorced,Sales,Male,0,1980,56,United-States,<=50K
28,Private,Bachelors,13,Never-married,Tech-support,Female,0,1980,35,United-States,<=50K
41,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Female,0,1980,40,United-States,<=50K
35,Private,10th,6,Widowed,Other-service,Female,0,1980,40,United-States,<=50K
58,Private,Masters,14,Divorced,Adm-clerical,Female,0,1980,45,United-States,<=50K
40,Private,HS-grad,9,Divorced,Machine-op-inspct,Male,0,1980,48,United-States,<=50K
31,Private,Assoc-voc,11,Never-married,Transport-moving,Male,0,1980,60,United-States,<=50K
30,Private,HS-grad,9,Never-married,Sales,Female,0,1980,40,United-States,<=50K
32,Private,Some-college,10,Separated,Tech-support,Male,0,1980,40,United-States,<=50K
25,Private,Some-college,10,Never-married,Adm-clerical,Male,0,1980,40,United-States,<=50K
34,Private,HS-grad,9,Never-married,Transport-moving,Male,0,1980,40,United-States,<=50K
56,Private,Some-college,10,Divorced,Exec-managerial,Female,0,1980,40,United-States,<=50K
45,Private,HS-grad,9,Divorced,Other-service,Male,0,1980,40,United-States,<=50K
50,Private,HS-grad,9,Never-married,Adm-clerical,Male,0,1980,40,United-States,<=50K
27,Private,10th,6,Never-married,Sales,Male,0,1980,40,United-States,<=50K
51,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,1977,40,United-States,>50K
40,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Male,0,1977,60,United-States,>50K
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,65,United-States,>50K
49,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,45,United-States,>50K
37,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,0,1977,40,United-States,>50K
36,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Female,0,1977,45,United-States,>50K
35,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,80,United-States,>50K
29,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Female,0,1977,25,United-States,>50K
50,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Female,0,1977,40,United-States,>50K
46,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,1977,40,United-States,>50K
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,1977,45,United-States,>50K
42,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,40,United-States,>50K
38,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,50,United-States,>50K
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,55,United-States,>50K
43,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,60,United-States,>50K
47,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,60,United-States,>50K
58,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,50,United-States,>50K
48,Private,Prof-school,15,Married-civ-spouse,Tech-support,Male,0,1977,40,United-States,>50K
42,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,48,United-States,>50K
55,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,50,United-States,>50K
51,Private,10th,6,Married-civ-spouse,Sales,Male,0,1977,40,United-States,>50K
32,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,40,United-States,>50K
45,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,50,United-States,>50K
56,Private,Masters,14,Married-civ-spouse,Craft-repair,Male,0,1977,44,United-States,>50K
38,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,60,United-States,>50K
45,Private,Assoc-voc,11,Married-civ-spouse,Sales,Male,0,1977,50,United-States,>50K
49,Private,Masters,14,Married-civ-spouse,Prof-specialty,Female,0,1977,40,United-States,>50K
36,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Male,0,1977,40,United-States,>50K
49,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,40,United-States,>50K
30,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,1977,40,China,>50K
42,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,50,United-States,>50K
55,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,40,United-States,>50K
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,45,United-States,>50K
54,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,1977,50,United-States,>50K
42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,70,United-States,>50K
25,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,1977,40,United-States,>50K
55,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,1977,45,United-States,>50K
58,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,1977,50,United-States,>50K
62,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,1977,60,United-States,>50K
43,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,40,United-States,>50K
57,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Female,0,1977,40,United-States,>50K
42,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,1977,60,United-States,>50K
63,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,1977,32,China,>50K
47,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,50,United-States,>50K
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,50,United-States,>50K
40,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,1977,60,United-States,>50K
43,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,1977,50,United-States,>50K
43,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,70,United-States,>50K
41,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,60,United-States,>50K
32,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,60,United-States,>50K
47,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,1977,40,United-States,>50K
39,Federal-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Male,0,1977,60,United-States,>50K
53,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,1977,40,United-States,>50K
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,45,United-States,>50K
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,40,United-States,>50K
47,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,41,United-States,>50K
52,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Male,0,1977,45,United-States,>50K
40,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,60,United-States,>50K
42,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,1977,40,United-States,>50K
51,Private,Masters,14,Married-civ-spouse,Protective-serv,Male,0,1977,40,United-States,>50K
55,Private,Masters,14,Married-civ-spouse,Tech-support,Male,0,1977,20,United-States,>50K
38,Private,HS-grad,9,Married-civ-spouse,Sales,Male,0,1977,99,United-States,>50K
52,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,1977,50,United-States,>50K
60,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Male,0,1977,40,United-States,>50K
55,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Male,0,1977,50,Germany,>50K
47,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,50,United-States,>50K
46,Private,Masters,14,Married-civ-spouse,Tech-support,Male,0,1977,40,United-States,>50K
35,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,1977,45,United-States,>50K
59,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,50,United-States,>50K
57,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,1977,45,United-States,>50K
46,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Male,0,1977,50,United-States,>50K
46,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,40,United-States,>50K
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,1977,40,United-States,>50K
45,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Female,0,1977,30,United-States,>50K
37,Private,Bachelors,13,Married-civ-spouse,Tech-support,Male,0,1977,40,United-States,>50K
46,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,45,United-States,>50K
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,1977,50,United-States,>50K
45,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Male,0,1977,50,United-States,>50K
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,1977,52,United-States,>50K
54,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,1977,40,United-States,>50K
50,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,1977,40,United-States,>50K
51,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,60,?,>50K
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,1977,40,United-States,>50K
36,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,1977,60,United-States,>50K
27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,50,United-States,>50K
36,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,1977,35,United-States,>50K
53,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,55,United-States,>50K
51,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,1977,35,United-States,>50K
28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Female,0,1977,24,United-States,>50K
47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,1977,40,United-States,>50K
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,60,United-States,>50K
45,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Female,0,1977,35,United-States,>50K
39,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,50,United-States,>50K
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,40,United-States,>50K
55,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,1977,40,United-States,>50K
62,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,1977,98,United-States,>50K
49,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,1977,50,South,>50K
53,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,40,United-States,>50K
31,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,48,United-States,>50K
42,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,1977,60,Italy,>50K
39,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Male,0,1977,45,Philippines,>50K
60,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,45,United-States,>50K
26,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,40,United-States,>50K
37,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,40,United-States,>50K
45,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,60,United-States,>50K
37,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Male,0,1977,45,United-States,>50K
32,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,1977,45,United-States,>50K
39,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,1977,40,United-States,>50K
58,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Female,0,1977,35,?,>50K
45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,43,United-States,>50K
41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,1977,45,United-States,>50K
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,1977,65,United-States,>50K
51,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,1977,60,United-States,>50K
39,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,1977,62,United-States,>50K
56,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,50,United-States,>50K
53,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Male,0,1977,40,United-States,>50K
40,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Female,0,1977,15,United-States,>50K
57,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,40,United-States,>50K
50,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,1977,35,United-States,>50K
34,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,1977,55,United-States,>50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Female,0,1977,30,United-States,>50K
30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Male,0,1977,15,United-States,>50K
53,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,1977,55,United-States,>50K
31,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,1977,70,United-States,>50K
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,60,United-States,>50K
34,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,1977,50,United-States,>50K
36,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,1977,50,United-States,>50K
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,50,United-States,>50K
51,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,1977,60,United-States,>50K
33,Private,HS-grad,9,Married-civ-spouse,Sales,Male,0,1977,45,United-States,>50K
40,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Female,0,1977,20,United-States,>50K
50,Self-emp-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Male,0,1977,63,?,>50K
46,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Male,0,1977,60,United-States,>50K
54,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Male,0,1977,50,United-States,>50K
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Female,0,1977,24,United-States,>50K
54,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Male,0,1977,40,United-States,>50K
31,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,1977,99,United-States,>50K
51,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,50,United-States,>50K
55,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,1977,55,?,>50K
36,Private,Masters,14,Married-civ-spouse,Adm-clerical,Male,0,1977,40,Japan,>50K
41,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,60,Taiwan,>50K
56,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Female,0,1977,50,United-States,>50K
38,Private,Bachelors,13,Married-civ-spouse,Tech-support,Male,0,1977,40,United-States,>50K
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,1977,45,United-States,>50K
39,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,1977,45,United-States,>50K
59,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,50,United-States,>50K
54,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Male,0,1977,43,United-States,>50K
54,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Female,0,1977,35,United-States,>50K
31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1977,55,United-States,>50K
59,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,1977,48,United-States,>50K
